Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes
Craniotomy,Slovakia,,"brutal death, slam",,,,,https://www.gothoom.com/en/news/pilire-domaceho-undergroundu.html,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Gothoom domestic-scene feature
Craving,Germany,Oldenburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Credic,Germany,Stuttgart,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cremaster,,Rzeszów,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Crematory,Germany,Mannheim,gothic metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cries Of Your Sins,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Crionics,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Cripper,Germany,Hannover,thrash metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Crom,Germany,Landshut,epic heavy metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cross Vault,Germany,Detmold,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Crosshead,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cruadalach,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cruizzen,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cryptic Brood,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cryptic Forest,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cryptic Tales,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Crypts,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Crystal Viper,,,"heavy, power metal",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Crystallion,Germany,Siegsdorf,power metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ctulu,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cult of Fire,Czechia,,black metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cultes Des Ghoules,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Custard,Germany,Herne,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cutterred Flesh,Czechia,,brutal death metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cycle Beating,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cypecore,Germany,Stuttgart,industrial metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cyrence,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cytotoxin,Germany,,"brutal death metal, technical",,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
D.A.M.N.,Germany,Braunschweig,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
DK Słowianin / Ashfest,,Szczecin,,biuro@slowianin.org,,https://slowianin.org/,,https://slowianin.org/,,2026-09-22,,,,,,Outreach Ashfest 2027 już wysłany.
Dagger Threat,Germany,Hamburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Daily Insanity,Germany,Berlin,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Damnation,,Sopot,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Damnation Defaced,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dangerdog Music Reviews,,Online,,craig@dangerdogmusicreviews.com,,https://dangerdog.com/submissions.php,,https://dangerdog.com/submissions.php,,2026-09-22,,,,,,QA 2026-09-10: aktualne wytyczne Dangerdog wprost wykluczają wszystko z 'core' w opisie (np. metalcore) i dirty vocals. Źródło: https://dangerdog.com/submissions.php
Dante,Germany,Augsburg/Munich,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dark Age,Germany,Hamburg,melodic death metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dark Fortress,Germany,Landshut,black metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dark Millennium,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dark Suns,Germany,Leipzig,progressive metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Darkened Nocturn Slaughtercult,Germany,,black metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Darkmoon Warrior,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Darkness,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Darkness Within,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Darkseed,Germany,Munich,gothic metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Darzamat,,Katowice,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Davidian,Germany,Plüderhausen,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dawn Ahead,Germany,Ginsheim-Gustavsburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dawn Of Disease,Germany,,death metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dawn Of Winter,Germany,Ludwigsburg/Remseck,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dawn of Destiny,Germany,,symphonic power metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Daymares,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dead,Germany,Nuremberg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dead Bread,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dead Eyed Sleeper,Germany,Mannheim,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dead Insemination,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dead Like Swansea,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deadborn,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deadend In Venice,Germany,Meerane,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deadlock,Germany,Schwarzenfeld,"melodic death, metalcore",info@deadlock-official.com,,,,https://deadlock-official.com/,2026 activity verified,2026-09-22,,High,Band / booking,https://deadlock-official.com/,Email found,Current official contact page
Deadpoint,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Deadsoil,Germany,Koblenz,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Death By Metal Radio,,Online,,deathbymetalradio@gmail.com,,https://deathbymetalradio.com/,,https://deathbymetalradio.com/,,2026-09-22,,,,,,QA 2026-09-12: oficjalna submissions page wymaga MP3 i linków social; Gmail dedupe: brak historii.
Death Has Spoken,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Death Karma,Czechia,,black metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deathrite,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deathronation,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deathstar,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Debauchery,Germany,Stuttgart,"death, groove metal",,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings
Decapitated,Poland,Krosno,death metal,info@decapitatedband.net,,,,https://decapitatedband.net/,Metal Underground (Poland),2026-09-22,,High,Band management / press / Poland,https://decapitatedband.net/,,Fresh public activity evidence; still retain directory row. Current public contact verified.
December Flower,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
December's Fire,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Decembre Noir,Germany,Erfurt,"death metal, melodic doom",,,,,https://www.tourforger.com/concerts/doom-stoner-sludge/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club/festival activity
Decline,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Decon,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deely,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Defeated Sanity,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Defocus,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dehuman Reign,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deivos,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Delight,,Skawina,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Delirious,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Delirium Tremens,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dementia,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Demon Incarnate,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Demonic Slaughter,,Lublin,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Deneb,,Rybnik,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Denight,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deny,,,,,https://www.youtube.com/channel/UCVdW5UYRkbNDWMxC3jVvhDQ,,,https://www.youtube.com/channel/UCVdW5UYRkbNDWMxC3jVvhDQ,,2026-09-22,,,,,,
Denying God,Slovakia,,"blackened deathcore, symphonic",,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Burn Fest lineup
Depopulate,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Der Rote Milan,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Der Weg Einer Freiheit,Germany,Würzburg,black metal,merle@c22agency.com,,,,https://derwegeinerfreiheit.de/contact/,2026 activity verified,2026-09-22,,High,Booking worldwide,https://derwegeinerfreiheit.de/contact/,Email found,Current official booking page
Desaster,Germany,Koblenz,"black, thrash metal",,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Low,,https://www.metal.de/interviews/desaster-36251/,Contact page/source needed,Legacy public contact found in 2005 interview; not used as current email.
Desert Beneath The Pavement,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Desert Fest,,,,,https://www.desertfest.de/contact/,,,https://www.desertfest.de/contact/,,2026-09-22,,,,,,
Deserted Fear,Germany,Eisenberg,"death, melodic death metal",schroerg@dragon-productions.com,,,,https://dragon-productions.eu/artist/deserted-fear/,2026 activity verified,2026-09-22,,High,Booking,https://dragon-productions.eu/artist/deserted-fear/,Email found,Current booking agency page
Desertfest Belgium,,,,,https://www.facebook.com/desertfestbelgium,,,https://www.facebook.com/desertfestbelgium,,2026-09-22,,,,,,
Desertfest London,,,,,https://www.facebook.com/DesertfestLondon,,,https://www.facebook.com/DesertfestLondon,,2026-09-22,,,,,,
Desire For Sorrow,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Despise & Conquer,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Despondency,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Destroying Divinity,Czechia,,death metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Destruction,Germany,Weil am Rhein,thrash metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Detection,,Szczecin,thrash metal,,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Detracted,Germany,Oldenburg in Holstein,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Detraktor,Germany,Hamburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Deviant Arts,Germany,Berlin,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Devil Ate My Son,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Devil's Note,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Devil's Train,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Devilish Impressions,,Opole,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Devilpriest,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Devilyn,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dew Scented,Germany,Braunschweig,thrash metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Diabol Boruta,,Rzeszów,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dies Irae,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Diptheria,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dira Mortis,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Disloyal,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Disorder,,,,,https://www.facebook.com/profile.php?id=61551860965949,,,https://www.facebook.com/profile.php?id=61551860965949,,2026-09-22,,,,,,
Disperse,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dissenter,,Wrocław,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dom Zly,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dominum,Germany,Nuremberg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Donorfeast,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Doomas,Slovakia,,"death, doom metal",,,,,https://www.gothoom.com/en/news/pilire-domaceho-undergroundu.html,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Gothoom lineup
Doombringer,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Doomed,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Doomshine,Germany,Ludwigsburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dopelord,,Warsaw,"doom metal, stoner",,,,,https://dopelord.bandcamp.com/,,2026-09-22,,,,,,Fresh public activity evidence; still retain directory row.
Dormant Ordeal,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Doro,Germany,Düsseldorf,heavy metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dorota Kołodziej,,,,,https://www.facebook.com/dorotakolodziejofficial,,,https://www.facebook.com/dorotakolodziejofficial,,2026-09-22,,,,,,
Down Below,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Downfall of Gaia,Germany,,"post-black, sludge metal",,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Downspirit,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dragon's Eye,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dragonsfire,Germany,Riedstadt,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dreadful Minds,Germany,Worms,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dreadlink,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dreadnought,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dreamscape,Germany,Munich,progressive metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Drill Star Autopsy,Germany,Eisleben,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Drone,Germany,Celle,industrial metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Drown My Day,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Drowned By Darkness,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Dual-Coma,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Dymytry,Czechia,,modern metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
EASTFILLY FEST,,,,,https://www.facebook.com/EASTFILLYFEST,,,https://www.facebook.com/EASTFILLYFEST,,2026-09-22,,,,,,
ETECC,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/4/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Eagleheart,Czechia,Brno,power metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Echo Gorzowa,,Gorzów Wielkopolski,,redakcja@echogorzowa.pl,,https://www.echogorzowa.pl/,,https://www.echogorzowa.pl/,,2026-09-22,,,,,,"16.09 wysłano lokalny pitch pod sekcję kulturalną: MagnetOffOn 17.10, skład wydarzenia, EPK, obecni patroni 3Winyle + HellsHorde. Bez płatnej deklaracji."
Echthros,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Eclipse Records — Metal First / Discovery playlists,,Online,,,,https://www.eclipserecords.com/spotify-playlist-submission/,,https://www.eclipserecords.com/spotify-playlist-submission/,,2026-09-22,,,,,,"Oficjalny formularz; akceptuje progressive metal, metalcore, djent."
Egoist,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
El Kapuczino,,,,,https://www.facebook.com/Adei-Front-290782550958343,,,https://www.facebook.com/Adei-Front-290782550958343,,2026-09-22,,,,,,
Elgibbor,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Elysium,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Embrace The Darkness,Czechia,,"doom metal, melodic death",,,,,https://www.burnfestopenair.sk/program/,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Embrional,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
EmisKa,,,,,https://www.youtube.com/@emiska777,,,https://www.youtube.com/@emiska777,,2026-09-22,,,,,,
Empatic,,Ostrołęka,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Enemy,Slovakia,,,,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Energy Jar,,,,,https://www.instagram.com/energyjar/,,,https://www.instagram.com/energyjar/,,2026-09-22,,,,,,
Enter Chaos,,Elbląg,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
